hu_task_id,task_id,nl,pl,prompt,canonical_solution,test,entry_point,gpt4
HumanEval/10/en/python/,HumanEval/10,knc_Arab,python,"

def is_palindrome(string: str) -> bool:
    """""" Here is the sentence ""Test if given string is a palindrome"" translated into Central Kanuri using Arabic script:

توسى ݣا پًلًنٖتٖرٖم پٖرٖ پًلًنٖتٖرٖم دٖن

Please note that Central Kanuri uses a modified Arabic script, and the accuracy of the translation may vary depending on regional differences and dialects. """"""
    return string == string[::-1]


def make_palindrome(string: str) -> str:
    """""" Find the shortest palindrome that begins with a supplied string.
    Algorithm idea is simple:
    - Find the longest postfix of supplied string that is a palindrome.
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.
    >>> make_palindrome('')
    ''
    >>> make_palindrome('cat')
    'catac'
    >>> make_palindrome('cata')
    'catac'
    """"""
","    if not string:
        return ''

    beginning_of_suffix = 0

    while not is_palindrome(string[beginning_of_suffix:]):
        beginning_of_suffix += 1

    return string + string[:beginning_of_suffix][::-1]
","def check(candidate):
    assert candidate('') == ''
    assert candidate('x') == 'x'
    assert candidate('xyz') == 'xyzyx'
    assert candidate('xyx') == 'xyx'
    assert candidate('jerry') == 'jerryrrej'
",make_palindrome,"def is_palindrome(string: str) -> bool:
    """"""Test if given string is a palindrome """"""
    return string == string[::-1]


def make_palindrome(string: str) -> str:
    """"""Find the shortest palindrome that begins with a supplied string.""""""
    if is_palindrome(string):
        return string
    # list all prefix palindromes, reverse sort to find longest 
    postfixes = sorted([string[i:] for i in range(len(string)) if is_palindrome(string[i:])], key=len, reverse=True)
    # find longest postfix which is a palindrome
    longest_postfix = postfixes[0]
    # find and save the prefix part before the longest palindromic postfix
    prefix = string[:-len(longest_postfix)] if len(longest_postfix) != len(string) else """"
    # append to the end of the string the reverse of that prefix
    return string + prefix[::-1]

print(make_palindrome(''))  # Output: ''
print(make_palindrome('cat'))  # Output: 'catac'
print(make_palindrome('cata'))  # Output: 'catac'"
HumanEval/11/en/python/,HumanEval/11,knc_Arab,python,"from typing import List


def string_xor(a: str, b: str) -> str:
    """""" Here is the sentence translated into Central Kanuri:

""تار تورو توروگا a سند b سند 1 جيري 0 جيري.  
  بائنري XOR انجام پور سن تورو سنداگا نتيجا توروگا.""
    >>> string_xor('010', '110')
    '100'
    """"""
","    def xor(i, j):
        if i == j:
            return '0'
        else:
            return '1'

    return ''.join(xor(x, y) for x, y in zip(a, b))
","def check(candidate):
    assert candidate('111000', '101010') == '010010'
    assert candidate('1', '1') == '0'
    assert candidate('0101', '0000') == '0101'
",string_xor,"from typing import List

def string_xor(a: str, b: str) -> str:
    """""" Input are two strings a and b consisting only of 1s and 0s.
    Perform binary XOR on these inputs and return result also as a string.
    >>> string_xor('010', '110')
    '100'
    """"""
    binary_a = int(a, 2)
    binary_b = int(b, 2)
    
    xor_result = bin(binary_a ^ binary_b)[2:]
    
    return xor_result.zfill(max(len(a), len(b)))"
HumanEval/12/en/python/,HumanEval/12,knc_Arab,python,"from typing import List, Optional


def longest(strings: List[str]) -> Optional[str]:
    """""" هلو قائمة من النصوص، أرجع النص الأطول. أرجع الأول في حالة وجود عدة نصوص بنفس الطول. أرجع لا شيء إذا كانت القائمة المدخلة فارغة.
    >>> longest([])

    >>> longest(['a', 'b', 'c'])
    'a'
    >>> longest(['a', 'bb', 'ccc'])
    'ccc'
    """"""
","    if not strings:
        return None

    maxlen = max(len(x) for x in strings)
    for s in strings:
        if len(s) == maxlen:
            return s
","def check(candidate):
    assert candidate([]) == None
    assert candidate(['x', 'y', 'z']) == 'x'
    assert candidate(['x', 'yyy', 'zzzz', 'www', 'kkkk', 'abc']) == 'zzzz'
",longest,"from typing import List, Optional

def longest(strings: List[str]) -> Optional[str]:
    if not strings:  # list is empty
        return None
    
    longest_string = strings[0]  # start with first string
    for string in strings:
        if len(string) > len(longest_string):  
            longest_string = string  # replace if current string is longer
    return longest_string"
HumanEval/13/en/python/,HumanEval/13,knc_Arab,python,"

def greatest_common_divisor(a: int, b: int) -> int:
    """""" إِعْطِ أَكْبَرَ قَاسِمٍ مُشْتَرَكٍ لِعَدَدَيْنِ صَحِيحَيْنِ a وَ b
    >>> greatest_common_divisor(3, 5)
    1
    >>> greatest_common_divisor(25, 15)
    5
    """"""
","    while b:
        a, b = b, a % b
    return a
","def check(candidate):
    assert candidate(3, 7) == 1
    assert candidate(10, 15) == 5
    assert candidate(49, 14) == 7
    assert candidate(144, 60) == 12
",greatest_common_divisor,"def greatest_common_divisor(a: int, b: int) -> int:
    """""" Return a greatest common divisor of two integers a and b
        
    >>> greatest_common_divisor(3, 5)
    1
    >>> greatest_common_divisor(25, 15)
    5
    """"""
    
    while b != 0:
        a, b = b, a % b
        
    return abs(a)  # Ensure result is positive"
HumanEval/14/en/python/,HumanEval/14,knc_Arab,python,"from typing import List


def all_prefixes(string: str) -> List[str]:
    """""" Here's the translation of the sentence into Central Kanuri:

أدوجي لست نغا كفيا ففيريغا كدويغو نغا مبوگا نغا مبلي نغا مدودا نغا نغوا نغا إينبوت ستيغن
    >>> all_prefixes('abc')
    ['a', 'ab', 'abc']
    """"""
","    result = []

    for i in range(len(string)):
        result.append(string[:i+1])
    return result
","def check(candidate):
    assert candidate('') == []
    assert candidate('asdfgh') == ['a', 'as', 'asd', 'asdf', 'asdfg', 'asdfgh']
    assert candidate('WWW') == ['W', 'WW', 'WWW']
",all_prefixes,"from typing import List

def all_prefixes(string: str) -> List[str]:
    """""" 
    Return list of all prefixes from shortest to longest of the input string
    
    Args:
    string (str): input string

    Returns:
    List[str]: list of all prefixes of the input string

    >>> all_prefixes('abc')
    ['a', 'ab', 'abc']
    """"""
    return [string[:i] for i in range(1, len(string) + 1)]"
HumanEval/15/en/python/,HumanEval/15,knc_Arab,python,"

def string_sequence(n: int) -> str:
    """""" يِرْغِمِتِ سْتَرِنْ جِجَ لِلَ هِكِتَّا يِسْتَتْتِمَّا ذِرْكَا 0 سَجِ كَسَّا نْ وَنَكْ وَبْ.
    >>> string_sequence(0)
    '0'
    >>> string_sequence(5)
    '0 1 2 3 4 5'
    """"""
","    return ' '.join([str(x) for x in range(n + 1)])
","def check(candidate):
    assert candidate(0) == '0'
    assert candidate(3) == '0 1 2 3'
    assert candidate(10) == '0 1 2 3 4 5 6 7 8 9 10'
",string_sequence,"def string_sequence(n: int) -> str:
    """""" Return a string containing space-delimited numbers starting from 0 upto n inclusive.
    >>> string_sequence(0)
    '0'
    >>> string_sequence(5)
    '0 1 2 3 4 5'
    """"""
    return "" "".join(str(i) for i in range(n + 1))"
HumanEval/16/en/python/,HumanEval/16,knc_Arab,python,"

def count_distinct_characters(string: str) -> int:
    """""" Here is the sentence translated into Central Kanuri:

""بِتَرْكَى سُوْ، گُوْمَ نَانْ دَفَسْ كَلْمَرَ لَ سَأْ.""

Note: Central Kanuri uses an adapted Arabic script, and the transliteration might vary. If there's a need for a specific dialect or further context, adjustments may be required.
    >>> count_distinct_characters('xyzXYZ')
    3
    >>> count_distinct_characters('Jerry')
    4
    """"""
","    return len(set(string.lower()))
","def check(candidate):
    assert candidate('') == 0
    assert candidate('abcde') == 5
    assert candidate('abcde' + 'cade' + 'CADE') == 5
    assert candidate('aaaaAAAAaaaa') == 1
    assert candidate('Jerry jERRY JeRRRY') == 5
",count_distinct_characters,"def count_distinct_characters(string: str) -> int:
    # convert all characters to lower case to avoid case sensitive counts
    string = string.lower()
    # use set to remove duplicate and count the length of set
    distinct_characters = set(string)
    return len(distinct_characters)"
HumanEval/17/en/python/,HumanEval/17,knc_Arab,python,"from typing import List


def parse_music(music_string: str) -> List[int]:
    """""" Sure, here is the translation of the sentence into Central Kanuri:

دُوْنْ بَمْبَاكُوْ سُوْنْگَ، كَاتْكَمْ سُوْنْگَ دُوْنْنَغْ مَبَتْكُوْ سُوْوَيْ بَرْنَغْ دُوْنْنَغْ وَ كَتْكَمْ سُوْنْگَ، شُوْنْگَ كَتْكَمْ سُوْوَيْ سُوْنْگَ كَتْكَمْ سُوْوَيْ بَكِرْنَغْ.

دُوْنْ كُوكْنَغْ: 
'o' - دُوْنْنَغْ وَرْكِرْنَغْ، سُوْنْكُوْ كُوْكُ نَغْغِرْنَغْ.
'o|' - دُوْنْنَغْ نَغْغِرْنَغْ، سُوْنْكُوْ كُوْكُ بَكِرْنَغْ.
'.|' - دُوْنْنَغْ مَبَتْكُوْ، سُوْنْكُوْ كُوْكُ بَرْنَغْ.

    >>> parse_music('o o| .| o| o| .| .| .| .| o o')
    [4, 2, 1, 2, 2, 1, 1, 1, 1, 4, 4]
    """"""
","    note_map = {'o': 4, 'o|': 2, '.|': 1}
    return [note_map[x] for x in music_string.split(' ') if x]
","def check(candidate):
    assert candidate('') == []
    assert candidate('o o o o') == [4, 4, 4, 4]
    assert candidate('.| .| .| .|') == [1, 1, 1, 1]
    assert candidate('o| o| .| .| o o o o') == [2, 2, 1, 1, 4, 4, 4, 4]
    assert candidate('o| .| o| .| o o| o o|') == [2, 1, 2, 1, 4, 2, 4, 2]
",parse_music,"from typing import List

def parse_music(music_string: str) -> List[int]:
    notes = music_string.split(' ')
    beats = []
    
    for note in notes:
        if note == 'o':
            beats.append(4)
        elif note == 'o|':
            beats.append(2)
        elif note == '.|':
            beats.append(1)
            
    return beats"
HumanEval/18/en/python/,HumanEval/18,knc_Arab,python,"

def how_many_times(string: str, substring: str) -> int:
    """""" Here is the translation of the sentence into Central Kanuri written in Arabic script:

""ڤنددي ني دگگا جُما جُما گوما دي كي ون جُما دي بَچي. ڤنددي ني دگگا جُما جُما گوما دي كي ون جُما دي بَچي.""

Note: Central Kanuri uses an Arabic script that might not be widely supported on all devices. If you experience issues, it may be beneficial to use a specialized tool or font that supports Kanuri Arabic script.
    >>> how_many_times('', 'a')
    0
    >>> how_many_times('aaa', 'a')
    3
    >>> how_many_times('aaaa', 'aa')
    3
    """"""
","    times = 0

    for i in range(len(string) - len(substring) + 1):
        if string[i:i+len(substring)] == substring:
            times += 1

    return times
","def check(candidate):
    assert candidate('', 'x') == 0
    assert candidate('xyxyxyx', 'x') == 4
    assert candidate('cacacacac', 'cac') == 4
    assert candidate('john doe', 'john') == 1
",how_many_times,"def how_many_times(string: str, substring: str) -> int:
    count = 0
    start = 0
    while start < len(string):
        pos = string.find(substring, start)
        if pos != -1:
            start = pos + 1
            count += 1
        else:
            break
    return count"
HumanEval/19/en/python/,HumanEval/19,knc_Arab,python,"from typing import List


def sort_numbers(numbers: str) -> str:
    """""" Here's the translation of the given sentence into Central Kanuri using the Arabic script:

إنتبوت كم سبيس-دلٍمتد سترٍنغ ؤف نٌمبرالٍس فرُم 'زٍرو' تو 'نٍن'.
    فآلٍد تشوٍسٍس آر 'زٍرو', 'ؤنٍ', 'تو', 'ثري', 'فور', 'فٍفٍ', 'سٍكس', 'سٍفٍن', 'أٍجٍت' ؤند 'نٍن'.
    ريترن ثٍ سترٍنغ وٍث نٌمبرس سؤرتد فرُم سمالٍست تو لارجيست.
    >>> sort_numbers('three one five')
    'one three five'
    """"""
","    value_map = {
        'zero': 0,
        'one': 1,
        'two': 2,
        'three': 3,
        'four': 4,
        'five': 5,
        'six': 6,
        'seven': 7,
        'eight': 8,
        'nine': 9
    }
    return ' '.join(sorted([x for x in numbers.split(' ') if x], key=lambda x: value_map[x]))
","def check(candidate):
    assert candidate('') == ''
    assert candidate('three') == 'three'
    assert candidate('three five nine') == 'three five nine'
    assert candidate('five zero four seven nine eight') == 'zero four five seven eight nine'
    assert candidate('six five four three two one zero') == 'zero one two three four five six'
",sort_numbers,"from typing import List

def sort_numbers(numbers: str) -> str:
    """""" 
    Input is a space-delimited string of numberals from 'zero' to 'nine'.
    Valid choices are 'zero', 'one', 'two', 'three', 'four', 'five', 'six', 'seven', 'eight' and 'nine'.
    Return the string with numbers sorted from smallest to largest.
    """"""
    word_num_dict = {'zero':0, 'one':1, 'two':2, 'three':3, 'four':4, 'five':5,
                     'six':6, 'seven':7, 'eight':8, 'nine':9}

    num_word_dict = {value:key for key, value in word_num_dict.items()}

    # split the number string into list
    num_list = numbers.split()

    # map the number word to integer
    num_list = [word_num_dict[word] for word in num_list]

    # sort the number list
    num_list.sort()

    # map the integer to number word
    num_list = [num_word_dict[num] for num in num_list]

    # join the number word list into string
    sorted_numbers = "" "".join(num_list)

    return sorted_numbers"
